sigla_uf,id_municipio,municipio,tecnologia,capacidade_backhaul
MG,3148202,Patrocínio do Muriaé,Fibra,8
MG,3148301,Paula Cândido,Radio,8
MG,3148400,Paulistas,Radio,8
MG,3148509,Pavão,Radio,8
MG,3148608,Peçanha,Radio,8
MG,3149002,Pedra Dourada,Radio,8
MG,3149101,Pedralva,Fibra,8
MG,3149408,Pedro Teixeira,Radio,8
MG,3149507,Pequeri,Radio,8
MG,3149804,Perdizes,Radio,8
MG,3149952,Periquito,Fibra,8
MG,3150000,Pescador,Radio,8
MG,3150158,Piedade de Caratinga,Radio,8
MG,3150208,Piedade de Ponte Nova,Radio,8
MG,3150307,Piedade do Rio Grande,Radio,8
MG,3150505,Pimenta,Radio,8
MG,3150604,Piracema,Radio,8
MG,3150802,Piranga,Radio,8
MG,3151008,Piranguinho,Fibra,8
MG,3151107,Pirapetinga,Radio,8
MG,3151305,Piraúba,Fibra,8
MG,3151701,Poço Fundo,Radio,8
MG,3151909,Pocrane,Radio,8
MG,3152170,Ponto dos Volantes,Fibra,8
MG,3152303,Porto Firme,Radio,8
MG,3152402,Poté,Radio,8
MG,3152600,Pouso Alto,Fibra,8
MG,3152709,Prados,Radio,8
MG,3152907,Pratápolis,Radio,8
MG,3153004,Pratinha,Radio,8
MG,3153103,Presidente Bernardes,Radio,8
MG,3153509,Alto Jequitibá,Radio,8
MG,3153608,Prudente de Morais,Fibra,8
MG,3153707,Quartel Geral,Radio,8
MG,3153905,Raposos,Radio,8
MG,3154101,Recreio,Radio,8
MG,3154200,Resende Costa,Radio,8
MG,3154309,Resplendor,Fibra,8
MG,3154408,Ressaquinha,Fibra,8
MG,3154705,Ribeirão Vermelho,Fibra,8
MG,3154804,Rio Acima,Radio,8
MG,3154903,Rio Casca,Radio,8
MG,3155207,Rio Espera,Radio,8
MG,3155306,Rio Manso,Radio,8
MG,3155405,Rio Novo,Radio,8
MG,3155702,Rio Piracicaba,Fibra,8
MG,3155801,Rio Pomba,Fibra,8
MG,3155900,Rio Preto,Radio,8
MG,3156007,Rio Vermelho,Radio,8
MG,3156106,Ritápolis,Radio,8
MG,3156205,Rochedo de Minas,Radio,8
MG,3156304,Rodeiro,Radio,8
MG,3156403,Romaria,Fibra,8
MG,3156502,Rubelita,Radio,8
MG,3156601,Rubim,Radio,8
MG,3156809,Sabinópolis,Radio,8
MG,3157104,Salto da Divisa,Radio,8
MG,3157252,Santa Bárbara do Leste,Radio,8
MG,3157278,Santa Bárbara do Monte Verde,Radio,8
MG,3157302,Santa Bárbara do Tugúrio,Fibra,8
MG,3157500,Santa Efigênia de Minas,Radio,8
MG,3157658,Santa Helena de Minas,Radio,8
MG,3157906,Santa Margarida,Radio,8
MG,3158003,Santa Maria de Itabira,Radio,8
MG,3158102,Santa Maria do Salto,Radio,8
MG,3158201,Santa Maria do Suaçuí,Radio,8
MG,3158300,Santana da Vargem,Fibra,8
MG,3158508,Santana de Pirapama,Radio,8
MG,3158607,Santana do Deserto,Radio,8
MG,3158805,Santana do Jacaré,Radio,8
MG,3158904,Santana do Manhuaçu,Radio,8
MG,3159001,Santana do Riacho,Radio,8
MG,3159100,Santana dos Montes,Radio,8
MG,3159209,Santa Rita de Caldas,Fibra,8
MG,3159308,Santa Rita de Jacutinga,Radio,8
MG,3159357,Santa Rita de Minas,Radio,8
MG,3159506,Santa Rita do Itueto,Radio,8
MG,3159704,Santa Rosa da Serra,Radio,8
MG,3159902,Santo Antônio do Amparo,Fibra,8
MG,3160009,Santo Antônio do Aventureiro,Radio,8
MG,3160306,Santo Antônio do Jacinto,Radio,8
MG,3160504,Santo Antônio do Rio Abaixo,Radio,8
MG,3160603,Santo Hipólito,Radio,8
MG,3160801,São Bento Abade,Radio,8
MG,3160900,São Brás do Suaçuí,Radio,8
MG,3161007,São Domingos do Prata,Fibra,8
MG,3161056,São Félix de Minas,Radio,8
MG,3161205,São Francisco de Paula,Radio,8
MG,3161502,São Geraldo,Fibra,8
MG,3161650,São Geraldo do Baixio,Radio,8
MG,3161700,São Gonçalo do Abaeté,Radio,8
MG,3161809,São Gonçalo do Pará,Radio,8
MG,3161908,São Gonçalo do Rio Abaixo,Fibra,8
MG,3162203,São João Batista do Glória,Radio,8
MG,3162559,São João do Manhuaçu,Radio,8
MG,3162575,São João do Manteninha,Radio,8
MG,3162609,São João do Oriente,Radio,8
MG,3162658,São João do Pacuí,Radio,8
MG,3162708,São João do Paraíso,Radio,16
MG,3162807,São João Evangelista,Radio,8
MG,3163003,São José da Safira,Radio,8
MG,3163201,São José do Alegre,Fibra,8
MG,3163300,São José do Divino,Radio,8
MG,3163409,São José do Goiabal,Radio,8
MG,3163508,São José do Jacuri,Radio,8
MG,3163805,São Miguel do Anta,Radio,8
MG,3163904,São Pedro da União,Radio,8
MG,3164001,São Pedro dos Ferros,Radio,8
MG,3164100,São Pedro do Suaçuí,Radio,8
MG,3164209,São Romão,Radio,8
MG,3164308,São Roque de Minas,Radio,8
MG,3164407,São Sebastião da Bela Vista,Fibra,8
MG,3164431,São Sebastião da Vargem Alegre,Radio,8
MG,3164472,São Sebastião do Anta,Radio,8
MG,3164506,São Sebastião do Maranhão,Radio,8
MG,3164605,São Sebastião do Oeste,Radio,8
MG,3164902,São Sebastião do Rio Verde,Fibra,8
MG,3165008,São Tiago,Radio,8
MG,3165107,São Tomás de Aquino,Radio,8
MG,3165206,São Thomé das Letras,Radio,8
MG,3165305,São Vicente de Minas,Radio,8
MG,3165404,Sapucaí-Mirim,Radio,8
MG,3165578,Senador Amaral,Radio,8
MG,3165701,Senador Firmino,Radio,8
MG,3166105,Senhora do Porto,Radio,8
MG,3166204,Senhora dos Remédios,Radio,8
MG,3166501,Serra Azul de Minas,Radio,8
MG,3166709,Serra dos Aimorés,Radio,8
MG,3166808,Serra do Salitre,Radio,8
MG,3166907,Serrania,Radio,8
MG,3167004,Serranos,Fibra,8
MG,3167509,Simão Pereira,Fibra,8
MG,3167608,Simonésia,Radio,8
MG,3167707,Sobrália,Radio,8
MG,3167806,Soledade de Minas,Fibra,8
MG,3167905,Tabuleiro,Radio,8
MG,3168101,Tapira,Radio,8
MG,3168309,Taquaraçu de Minas,Radio,8
MG,3168408,Tarumirim,Radio,8
MG,3168507,Teixeiras,Radio,8
MG,3168804,Tiradentes,Fibra,8
MG,3168903,Tiros,Radio,8
MG,3169000,Tocantins,Fibra,8
MG,3169208,Tombos,Radio,8
MG,3169703,Turmalina,Radio,8
MG,3170008,Ubaí,Radio,8
MG,3170057,Ubaporanga,Radio,8
MG,3170305,Umburatiba,Radio,8
MG,3170503,Urucânia,Radio,8
MG,3170578,Vargem Alegre,Radio,8
MG,3170602,Vargem Bonita,Radio,8
MG,3170651,Vargem Grande do Rio Pardo,Radio,8
MG,3171071,Veredinha,Radio,8
MG,3171402,Vieiras,Radio,8
MG,3171600,Virgem da Lapa,Radio,8
MG,3171709,Virgínia,Radio,8
MG,3171808,Virginópolis,Radio,8
MG,3172103,Volta Grande,Radio,8
ES,3200136,Águia Branca,Fibra,8
ES,3200169,Água Doce do Norte,Radio,8
ES,3200300,Alfredo Chaves,Radio,8
ES,3200359,Alto Rio Novo,Radio,8
ES,3200508,Apiacá,Radio,8
ES,3200706,Atilio Vivacqua,Radio,8
ES,3201001,Boa Esperança,Radio,8
ES,3201100,Bom Jesus do Norte,Fibra,8
ES,3201159,Brejetuba,Radio,8
ES,3201704,Conceição do Castelo,Radio,8
ES,3202009,Dores do Rio Preto,Radio,8
ES,3202207,Fundão,Fibra,8
ES,3202256,Governador Lindenberg,Radio,8
ES,3202504,Ibiraçu,Fibra,8
ES,3202603,Iconha,Fibra,8
ES,3202652,Irupi,Radio,8
ES,3202702,Itaguaçu,Radio,8
ES,3202900,Itarana,Radio,8
ES,3203106,Jerônimo Monteiro,Fibra,8
ES,3203130,João Neiva,Fibra,8
ES,3203304,Mantenópolis,Radio,8
ES,3203346,Marechal Floriano,Radio,8
ES,3203353,Marilândia,Radio,8
ES,3203502,Montanha,Radio,8
ES,3203601,Mucurici,Radio,8
ES,3203700,Muniz Freire,Radio,8
ES,3203809,Muqui,Radio,8
ES,3204005,Pancas,Fibra,100
ES,3204203,Piúma,Fibra,1000
ES,3204252,Ponto Belo,Radio,8
ES,3204302,Presidente Kennedy,Radio,8
ES,3204351,Rio Bananal,Radio,8
ES,3204401,Rio Novo do Sul,Fibra,8
ES,3204500,Santa Leopoldina,Radio,8
ES,3204658,São Domingos do Norte,Fibra,8
ES,3204807,São José do Calçado,Fibra,8
ES,3204955,São Roque do Canaã,Fibra,8
ES,3205150,Vila Pavão,Fibra,8
ES,3205176,Vila Valério,Radio,8
RJ,3300159,Aperibé,Fibra,8
RJ,3300225,Areal,Fibra,8
RJ,3300902,Cambuci,Fibra,8
RJ,3300936,Carapebus,Fibra,8
RJ,3300951,Comendador Levy Gasparian,Fibra,8
RJ,3301157,Cardoso Moreira,Fibra,8
RJ,3301207,Carmo,Radio,8
RJ,3301603,Duas Barras,Radio,8
RJ,3301801,Engenheiro Paulo de Frontin,Fibra,8
RJ,3302056,Italva,Fibra,8
RJ,3302809,Mendes,Fibra,8
RJ,3304102,Porciúncula,Fibra,8
RJ,3304110,Porto Real,Fibra,8
RJ,3304128,Quatis,Fibra,8
RJ,3304409,Rio Claro,Radio,8
RJ,3304508,Rio das Flores,Fibra,8
RJ,3304607,Santa Maria Madalena,Radio,8
RJ,3305133,São José de Ubá,Fibra,8
RJ,3305307,São Sebastião do Alto,Fibra,8
RJ,3305406,Sapucaia,Radio,8
RJ,3305703,Sumidouro,Radio,8
RJ,3305901,Trajano de Moraes,Radio,8
RJ,3306156,Varre-Sai,Fibra,8
PR,4100202,Adrianópolis,Radio,8
PR,4106555,Corumbataí do Sul,Fibra,8
PR,4107124,Diamante do Sul,Fibra,8
PR,4107553,Farol,Fibra,8
PR,4108650,Goioxim,Radio,8
PR,4110656,Iracema do Oeste,Radio,8
PR,4113254,Laranjal,Radio,8
PR,4115903,Mirador,Radio,8
PR,4117271,Nova Tebas,Radio,8
PR,4117297,Novo Itacolomi,Radio,8
PR,4118303,Paranapoema,Fibra,8
PR,4123956,Santa Mônica,Radio,8
PR,4125902,São Pedro do Paraná,Fibra,8
PR,4127809,Tomazina,Fibra,8
SC,4212502,Penha,Fibra,16
SC,4218251,Timbó Grande,Fibra,8
RS,4300901,Aratiba,Fibra,8
RS,4301958,Barra Funda,Fibra,8
RS,4302600,Braga,Radio,8
RS,4303400,Caiçara,Radio,8
RS,4303673,Campestre da Serra,Radio,8
RS,4306551,Dom Pedro de Alcântara,Radio,8
RS,4307203,Erval Grande,Fibra,8
RS,4310751,Ivorá,Fibra,8
RS,4311502,Lavras do Sul,Radio,8
RS,4311601,Liberato Salzano,Radio,8
RS,4311643,Linha Nova,Fibra,8
RS,4312351,Montauri,Fibra,8
RS,4312450,Morro Redondo,Radio,8
RS,4314498,Pinheirinho do Vale,Fibra,8
RS,4314753,Poço das Antas,Fibra,8
RS,4319356,São Pedro da Serra,Fibra,8
RS,4319372,São Pedro do Butiá,Radio,8
RS,4321329,Taquaruçu do Sul,Fibra,8
RS,4321493,Toropi,Fibra,8
RS,4321626,Travesseiro,Radio,8
RS,4321634,Três Arroios,Fibra,8
RS,4321832,Três Forquilhas,Fibra,8
RS,4322558,Vanini,Fibra,8
MS,5004908,Jaraguari,Fibra,8
MS,5005103,Jateí,Fibra,8
MS,5007505,Rochedo,Radio,8
MT,5100805,Apiacás,Fibra,8
MT,5101001,Araguaiana,Radio,8
MT,5101407,Aripuanã,Radio,8
MT,5101902,Brasnorte,Fibra,8
MT,5102603,Campinápolis,Radio,8
MT,5102850,Castanheira,Radio,8
MT,5103908,General Carneiro,Radio,8
MT,5106158,Nova Bandeirantes,Radio,8
MT,5106240,Nova Ubiratã,Radio,8
MT,5106273,Novo Horizonte do Norte,Radio,8
MT,5106281,Novo São Joaquim,Radio,8
MT,5106802,Porto dos Gaúchos,Radio,8
MT,5107354,São José do Xingu,Radio,8
MT,5108204,Torixoréu,Radio,8
GO,5200555,Alto Horizonte,Radio,8
GO,5200902,Amorinópolis,Radio,8
GO,5201504,Aporé,Radio,8
GO,5202353,Arenópolis,Fibra,8
GO,5202809,Avelinópolis,Radio,8
GO,5204201,Cachoeira de Goiás,Radio,8
GO,5204557,Caldazinha,Radio,8
GO,5204656,Campinaçu,Fibra,8
GO,5207105,Diorama,Fibra,8
GO,5207535,Faina,Radio,8
GO,5208301,Divinópolis de Goiás,Fibra,8
GO,5211602,Ivolândia,Radio,8
GO,5212600,Mairipotaba,Radio,8
GO,5214101,Mutunópolis,Radio,8
GO,5215405,Ouro Verde de Goiás,Radio,8
GO,5216007,Panamá,Radio,8
GO,5216452,Perolândia,Radio,8
GO,5216908,Pilar de Goiás,Fibra,8
GO,5219357,Santa Isabel,Radio,8
GO,5219506,Santa Rosa de Goiás,Radio,8
GO,5219712,Santo Antônio da Barra,Radio,8
GO,5219803,São Domingos,Radio,8
GO,5221452,Trombas,Radio,8
GO,5221577,Uirapuru,Radio,8
PA,1502905,Curuçá,Radio,16
PA,1503077,Garrafão do Norte,Radio,16
PA,1503507,Irituia,Radio,16
PA,1504901,Muaná,Radio,16
PA,1508035,Tracuateua,Radio,16
MA,2100303,Aldeias Altas,Radio,16
MA,2100709,Anajatuba,Radio,16
MA,2102903,Carutapera,Radio,16
MA,2106607,Matões,Radio,16
PI,2206209,Miguel Alves,Radio,16
CE,2301703,Aurora,Radio,16
CE,2304251,Cruz,Fibra,16
RN,2412500,São Miguel,Radio,16
PB,2507002,Itaporanga,Radio,16
PE,2600302,Agrestina,Radio,16
PE,2600708,Aliança,Fibra,16
PE,2600906,Amaraji,Radio,16
PE,2603702,Canhotinho,Fibra,16
PE,2607307,Ipubi,Radio,16
PE,2607505,Itaíba,Radio,16
PE,2609709,Orobó,Radio,16
PE,2610202,Panelas,Radio,16
PE,2611507,Quipapá,Radio,16
PE,2613206,São João,Fibra,16
PE,2615805,Tupanatinga,Fibra,16
AL,2702355,Craíbas,Radio,16
AL,2702900,Girau do Ponciano,Radio,16
AL,2703106,Igaci,Fibra,16
AL,2704005,Junqueiro,Fibra,16
AL,2705002,Mata Grande,Radio,16
AL,2705705,Olho d'Água das Flores,Radio,16
AL,2706406,Pão de Açúcar,Radio,16
AL,2708402,São José da Tapera,Radio,16
SE,2805406,Poço Redondo,Radio,16
SE,2805604,Porto da Folha,Radio,16
SE,2806206,Salgado,Fibra,16
BA,2903706,Boa Nova,Radio,16
BA,2905008,Caculé,Radio,16
BA,2909208,Coronel João Sá,Radio,16
BA,2909307,Correntina,Radio,16
BA,2923803,Paripiranga,Radio,16
BA,2924702,Piripá,Radio,16
BA,2931806,Tremedal,Radio,16
MG,3141801,Minas Novas,Radio,16
MG,3170909,Varzelândia,Radio,16
ES,3205036,Vargem Alta,Radio,16
SC,4213609,Porto União,Fibra,16
PA,1500909,Augusto Corrêa,Fibra,32
PA,1502756,Concórdia do Pará,Radio,16
PA,1504307,Maracanã,Radio,16
PA,1505700,Ponta de Pedras,Radio,16
MA,2100477,Alto Alegre do Pindaré,Fibra,16
MA,2102200,Buriti,Radio,16
MA,2105104,Icatu,Radio,16
MA,2106706,Mirador,Radio,16
MA,2108454,Peritoró,Fibra,16
MA,2111003,São João Batista,Radio,16
MA,2112407,Turiaçu,Radio,16
PI,2202307,Canto do Buriti,Radio,16
CE,2301604,Assaré,Fibra,16
CE,2302305,Bela Cruz,Fibra,16
CE,2303204,Caririaçu,Fibra,16
CE,2304350,Forquilha,Radio,16
CE,2304954,Guaiúba,Fibra,16
CE,2305308,Ibiapina,Fibra,16
CE,2305605,Independência,Radio,16
CE,2307403,Jucás,Fibra,16
CE,2309409,Novo Oriente,Radio,16
CE,2309458,Ocara,Fibra,16
CE,2310258,Paraipaba,Fibra,16
CE,2310308,Parambu,Radio,16
CE,2311264,Quiterianópolis,Radio,16
CE,2312007,Santana do Acaraú,Fibra,16
CE,2312700,Senador Pompeu,Fibra,16
CE,2313203,Tamboril,Radio,16
RN,2401008,Apodi,Radio,16
RN,2408904,Parelhas,Radio,16
PB,2504306,Catolé do Rocha,Radio,16
PB,2505105,Cuité,Radio,16
PB,2509701,Monteiro,Radio,16
PE,2600807,Altinho,Radio,16
PE,2604601,Condado,Radio,16
PE,2605608,Flores,Radio,16
PE,2606101,Glória do Goitá,Radio,16
PE,2606606,Ibimirim,Radio,16
PE,2610806,Pedra,Radio,16
PE,2611309,Pombos,Fibra,16
PE,2611903,Rio Formoso,Fibra,16
PE,2615003,Taquaritinga do Norte,Fibra,16
AL,2701001,Boca da Mata,Radio,16
AL,2701308,Cajueiro,Fibra,16
AL,2703205,Igreja Nova,Radio,16
AL,2703809,Joaquim Gomes,Radio,16
AL,2709202,Traipu,Radio,16
SE,2801405,Carira,Radio,16
SE,2805505,Poço Verde,Radio,16
SE,2807600,Umbaúba,Radio,16
BA,2904100,Boquira,Radio,16
BA,2906204,Canarana,Radio,16
BA,2907103,Carinhanha,Radio,16
BA,2911808,Guaratinga,Radio,16
BA,2918803,Laje,Radio,16
BA,2923407,Palmas de Monte Alto,Radio,16
BA,2925907,Quijingue,Radio,16
BA,2926202,Riachão das Neves,Radio,16
BA,2929107,São Felipe,Radio,16
BA,2932101,Ubaíra,Radio,16
MG,3109303,Buritis,Radio,16
MG,3118809,Coração de Jesus,Radio,16
MG,3155603,Rio Pardo de Minas,Radio,16
MG,3162401,São João da Ponte,Radio,16
PA,1503705,Itupiranga,Satelite,32
PA,1504406,Marapanim,Radio,16
MA,2100907,Araioses,Fibra,34
MA,2102606,Cândido Mendes,Radio,16
MA,2106508,Matinha,Radio,16
MA,2108900,Poção de Pedras,Radio,16
MA,2109452,Raposa,Fibra,16
MA,2112100,Timbiras,Fibra,16
CE,2302701,Campos Sales,Fibra,16
CE,2304004,Coreaú,Fibra,16
CE,2304301,Farias Brito,Fibra,16
CE,2305001,Guaraciaba do Norte,Fibra,16
CE,2307809,Marco,Fibra,16
CE,2308302,Milagres,Fibra,16
CE,2311702,Reriutaba,Radio,16
CE,2313104,Tabuleiro do Norte,Radio,16
CE,2313609,Ubajara,Fibra,16
RN,2402204,Canguaretama,Fibra,16
RN,2407807,Monte Alegre,Radio,16
RN,2408201,Nísia Floresta,Fibra,16
RN,2414407,Touros,Radio,16
PB,2503001,Caaporã,Radio,16
PB,2504603,Conde,Fibra,16
PB,2512309,Princesa Isabel,Radio,16
PE,2602001,Bodocó,Radio,16
PE,2605400,Feira Nova,Radio,16
PE,2607653,Itambé,Radio,16
PE,2608107,João Alfredo,Fibra,16
PE,2608503,Lagoa de Itaenga,Radio,16
PE,2608750,Lagoa Grande,Radio,16
PE,2610400,Parnamirim,Radio,16
PE,2610509,Passira,Radio,16
PE,2613503,São José do Belmonte,Radio,16
PE,2614204,Sirinhaém,Radio,16
PE,2616308,Vicência,Radio,16
AL,2707107,Piranhas,Radio,16
AL,2707305,Porto Calvo,Fibra,16
AL,2708303,São José da Laje,Radio,16
AL,2708808,São Sebastião,Fibra,16
SE,2803203,Itaporanga d'Ajuda,Fibra,16
SE,2804508,Nossa Senhora da Glória,Radio,16
BA,2905909,Campo Alegre de Lourdes,Radio,16
BA,2906808,Cansanção,Fibra,16
BA,2911105,Formosa do Rio Preto,Radio,16
BA,2911600,Governador Mangabeira,Fibra,16
BA,2912707,Ibirapitanga,Fibra,16
BA,2922409,Mutuípe,Radio,16
BA,2928406,Santa Rita de Cássia,Radio,16
MG,3113008,Caraí,Radio,16
MG,3139300,Manga,Radio,16
ES,3202454,Ibatiba,Radio,16
AC,1200302,Feijó,Fibra,16
AC,1200609,Tarauacá,Fibra,16
AM,1301852,Iranduba,Radio,32
AM,1302553,Manaquiri,Radio,16
AM,1303536,Presidente Figueiredo,Fibra,16
RR,1400209,Caracaraí,Fibra,16
RR,1400472,Rorainópolis,Fibra,16
PA,1501907,Bujaru,Radio,16
PA,1502301,Capitão Poço,Radio,32
PA,1503200,Igarapé-Açu,Radio,16
PA,1503457,Ipixuna do Pará,Fibra,32
PA,1504059,Mãe do Rio,Fibra,16
PA,1504208,Marabá,Satelite,16
PA,1506302,Salvaterra,Radio,16
PA,1506609,Santa Maria do Pará,Fibra,16
PA,1506807,Santarém,Satelite,16
PA,1507003,Santo Antônio do Tauá,Radio,16
PA,1507904,Soure,Radio,16
PA,1508126,Ulianópolis,Fibra,100
PA,1508308,Viseu,Radio,32
AP,1600303,Macapá,Satelite,16
AP,1600600,Santana,Satelite,16
MA,2100204,Alcântara,Radio,16
MA,2100436,Alto Alegre do Maranhão,Fibra,16
MA,2100956,Arame,Radio,16
MA,2101004,Arari,Radio,16
MA,2102002,Bom Jardim,Fibra,73
MA,2102036,Bom Jesus das Selvas,Fibra,16
MA,2102101,Brejo,Fibra,16
MA,2102309,Buriti Bravo,Radio,16
MA,2102804,Carolina,Radio,16
MA,2103174,Centro Novo do Maranhão,Radio,16
MA,2103802,Dom Pedro,Fibra,16
MA,2104008,Esperantinópolis,Radio,16
MA,2104677,Governador Nunes Freire,Fibra,16
MA,2105005,Humberto de Campos,Radio,16
MA,2105427,Itinga do Maranhão,Fibra,16
MA,2105500,João Lisboa,Fibra,16
MA,2106904,Monção,Radio,16
MA,2107357,Nova Olinda do Maranhão,Fibra,16
MA,2107803,Parnarama,Radio,16
MA,2108306,Penalva,Radio,16
MA,2108504,Pindaré-Mirim,Fibra,16
MA,2108702,Pio XII,Fibra,16
MA,2109502,Riachão,Radio,16
MA,2109601,Rosário,Fibra,100
MA,2109809,Santa Helena,Fibra,100
MA,2110039,Santa Luzia do Paruá,Fibra,16
MA,2110104,Santa Quitéria do Maranhão,Fibra,16
MA,2110203,Santa Rita,Fibra,16
MA,2110500,São Bento,Radio,34
MA,2110609,São Bernardo,Fibra,16
MA,2110708,São Domingos do Maranhão,Radio,16
MA,2111102,São João dos Patos,Radio,16
MA,2112308,Tuntum,Fibra,32
MA,2112902,Vitória do Mearim,Fibra,16
MA,2113009,Vitorino Freire,Fibra,16
PI,2201507,Batalha,Radio,16
PI,2202000,Buriti dos Lopes,Fibra,16
PI,2202703,Cocal,Radio,16
PI,2202901,Corrente,Radio,16
PI,2203701,Esperantina,Radio,16
PI,2205508,José de Freitas,Fibra,16
PI,2205706,Luís Correia,Fibra,16
PI,2205805,Luzilândia,Fibra,16
PI,2207009,Oeiras,Radio,16
PI,2207900,Pedro II,Radio,16
PI,2208304,Piracuruca,Radio,16
PI,2210003,São João do Piauí,Radio,16
PI,2210607,São Raimundo Nonato,Radio,16
PI,2211308,Valença do Piauí,Fibra,16
CE,2300754,Amontada,Fibra,32
CE,2301208,Aracoiaba,Fibra,16
CE,2301950,Barreira,Fibra,16
CE,2302107,Baturité,Fibra,16
CE,2303600,Catarina,Radio,16
CE,2303808,Cedro,Radio,16
CE,2306108,Irauçuba,Radio,16
CE,2306256,Itaitinga,Fibra,16
CE,2306900,Jaguaribe,Radio,16
CE,2307007,Jaguaruana,Radio,16
CE,2308005,Massapê,Fibra,16
CE,2308401,Missão Velha,Fibra,16
CE,2309300,Nova Russas,Radio,16
CE,2309508,Orós,Radio,16
CE,2310209,Paracuru,Fibra,16
CE,2310704,Pentecoste,Radio,16
CE,2310852,Pindoretama,Fibra,16
CE,2311603,Redenção,Fibra,16
CE,2313807,Uruburetama,Fibra,16
RN,2401107,Areia Branca,Radio,16
RN,2403608,Extremoz,Radio,16
RN,2404200,Goianinha,Fibra,16
RN,2407203,Macau,Radio,16
RN,2408300,Nova Cruz,Radio,16
RN,2409407,Pau dos Ferros,Radio,16
RN,2411205,Santa Cruz,Radio,16
RN,2411502,Santo Antônio,Radio,16
PB,2500304,Alagoa Grande,Radio,16
PB,2500403,Alagoa Nova,Radio,16
PB,2501005,Araruna,Radio,16
PB,2501104,Areia,Radio,16
PB,2506004,Esperança,Fibra,16
PB,2506905,Itabaiana,Radio,16
PB,2508307,Lagoa Seca,Fibra,16
PB,2509107,Mari,Fibra,16
PB,2512101,Pombal,Radio,16
PB,2512507,Queimadas,Radio,32
PB,2512903,Rio Tinto,Radio,16
PB,2513901,São Bento,Radio,16
PB,2516003,Solânea,Fibra,16
PE,2600104,Afogados da Ingazeira,Radio,16
PE,2600401,Água Preta,Radio,16
PE,2601607,Belém do São Francisco,Fibra,16
PE,2602209,Bom Jardim,Fibra,32
PE,2602308,Bonito,Radio,16
PE,2603009,Cabrobó,Radio,16
PE,2604205,Catende,Radio,16
PE,2605004,Cupira,Radio,16
PE,2605103,Custódia,Fibra,16
PE,2605301,Exu,Radio,16
PE,2605707,Floresta,Fibra,16
PE,2605905,Gameleira,Radio,16
PE,2607752,Itapissuma,Fibra,16
PE,2608800,Lajedo,Radio,16
PE,2609006,Macaparana,Radio,16
PE,2609501,Nazaré da Mata,Fibra,16
PE,2611002,Petrolândia,Radio,16
PE,2611705,Riacho das Almas,Radio,16
PE,2612406,Sanharó,Radio,16
PE,2612604,Santa Maria da Boa Vista,Radio,32
PE,2613107,São Caitano,Fibra,16
PE,2613602,São José do Egito,Radio,16
PE,2614105,Sertânia,Radio,16
PE,2614600,Tabira,Radio,16
PE,2614808,Tacaratu,Fibra,16
PE,2615607,Trindade,Radio,16
AL,2700409,Atalaia,Fibra,32
AL,2701407,Campo Alegre,Radio,32
AL,2702306,Coruripe,Radio,32
AL,2704401,Major Isidoro,Radio,16
AL,2704500,Maragogi,Fibra,16
AL,2705101,Matriz de Camaragibe,Fibra,16
AL,2705507,Murici,Radio,16
AL,2706901,Pilar,Fibra,16
AL,2708006,Santana do Ipanema,Radio,32
AL,2708501,São Luís do Quitunde,Fibra,16
AL,2709152,Teotônio Vilela,Fibra,32
SE,2800209,Aquidabã,Radio,16
SE,2800670,Boquim,Fibra,16
SE,2801207,Canindé de São Francisco,Radio,16
SE,2801306,Capela,Fibra,16
SE,2803005,Itabaianinha,Radio,16
SE,2803609,Laranjeiras,Fibra,16
SE,2804409,Neópolis,Radio,16
SE,2804607,Nossa Senhora das Dores,Radio,16
SE,2805703,Propriá,Fibra,16
BA,2900801,Alcobaça,Radio,16
BA,2901007,Amargosa,Radio,16
BA,2902104,Araci,Radio,32
BA,2902807,Barra da Estiva,Radio,16
BA,2903409,Belmonte,Radio,16
BA,2903508,Belo Campo,Radio,16
BA,2904704,Buerarema,Fibra,16
BA,2904902,Cachoeira,Fibra,16
BA,2905602,Camacan,Fibra,16
BA,2905800,Camamu,Fibra,16
BA,2906303,Canavieiras,Radio,16
BA,2906709,Cândido Sales,Fibra,16
BA,2906873,Capim Grosso,Fibra,16
BA,2906907,Caravelas,Radio,16
BA,2907301,Castro Alves,Radio,16
BA,2907806,Cícero Dantas,Fibra,16
BA,2908002,Coaraci,Fibra,16
BA,2908507,Conceição do Jacuípe,Fibra,16
BA,2908606,Conde,Fibra,16
BA,2908903,Coração de Maria,Radio,16
BA,2909901,Curaçá,Radio,16
BA,2910404,Encruzilhada,Radio,32
BA,2910602,Esplanada,Fibra,16
BA,2911204,Gandu,Fibra,16
BA,2911907,Iaçu,Fibra,16
BA,2912103,Ibicaraí,Fibra,16
BA,2912905,Ibirataia,Radio,16
BA,2913200,Ibotirama,Radio,16
BA,2913507,Iguaí,Radio,16
BA,2913705,Inhambupe,Radio,16
BA,2914505,Irará,Radio,16
BA,2914653,Itabela,Fibra,16
BA,2914901,Itacaré,Radio,16
BA,2915502,Itajuípe,Radio,16
BA,2915809,Itambé,Fibra,16
BA,2916807,Itarantim,Radio,16
BA,2917102,Itororó,Fibra,16
BA,2917300,Ituberá,Fibra,16
BA,2917706,Jaguarari,Radio,16
BA,2918100,Jeremoabo,Fibra,100
BA,2918308,Jitaúna,Fibra,16
BA,2918357,João Dourado,Radio,16
BA,2919157,Lapão,Radio,16
